gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
ENG,-1.2825003266262225,0.4272113275084176,0.0026818759039406,0.0251794354305638,tested,1.5563260277100617,0.33412023910700844,3.19324272711402e-06,2.0584825814006955e-05,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.838826354336284
ENO2,1.838527655183552,0.6163235291635352,0.0028538569135587,0.0265567942726729,tested,1.5412039084222886,0.31862146152195453,1.3174707871286627e-06,9.27686530581721e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2973237467612635
ENO3,-5.219113497321286,0.5731908692174257,8.597488756939859e-20,3.4740468030926976e-17,tested,-2.7488318164161116,0.5508968628285312,6.046078245180454e-07,4.667928056940792e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.470281680905174
ENPP2,-2.943541862019321,0.5535133503942589,1.0495796054233753e-07,3.687920847684943e-06,tested,0.8028693120657229,0.3212134069834915,0.012437263161687561,0.027640083097126865,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.746411174085044
ENPP4,-3.018885549374957,0.7056273101924602,1.8832582041717817e-05,0.0003726084876276,tested,-1.2761461762716109,0.467159359985142,0.0063005639405289875,0.01546974777695219,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.7427393731033463
ENTPD1,-1.435317772703215,0.4500183231431979,0.0014253630848744,0.015080427562629,tested,0.9382666565361395,0.22722910736231308,3.64081810322934e-05,0.00017348799557566396,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.3735844292393544
ENTPD7,1.168391205056163,0.3840345557419698,0.0023469070351095,0.0227669485788186,tested,1.436385102976939,0.1917896244983387,6.920047557854416e-14,2.5702425925021615e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.2679938979207761
EPB41L2,-1.7308724059499072,0.4531685300876741,0.000133728195244,0.0020906970524322,tested,-0.44149994788163716,0.25407858867815875,0.08227230387149086,0.1369017061231005,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.2893724580682702
EPB41L4A,-2.3384513882394806,0.6755031694399349,0.0005365919182743,0.0067514187944798,tested,-2.7893755981337494,0.36408525621972465,1.8402402689115687e-14,7.729009129428589e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.45092420989426873
EPB41L4B,2.6174572104725944,0.5742959603546461,5.172175998092443e-06,0.0001184579583718,tested,0.9702894458890092,0.3112331106459891,0.0018235174419018582,0.005330787150007889,tested,True,matched_exact_symbol,True,True,True,False,replicated,-1.6471677645835852
EPDR1,-2.5902575420481355,0.5767354976594384,7.080970124408908e-06,0.0001570424602606,tested,-0.4853650778595135,0.4060215178054222,0.23192409586627305,0.3224680722240983,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.104892464188622
EPHA3,-1.9035285024888449,0.5045926005835514,0.0001616804385836,0.0024475715961954,tested,0.12691411744158232,0.37792124121089266,0.7370053976440614,0.7984187866690838,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.0304426199304273
EPHB2,1.3822406665337728,0.498070916791776,0.0055169725949711,0.0447618405792,tested,3.7589402291337026,0.5535354646103804,1.115251660986308e-11,2.615931951196531e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.3766995625999296
EPHB4,1.5316467959389677,0.3983324000408247,0.0001204799897934,0.0019091444536504,tested,1.131688597910698,0.22106495222151362,3.067395596836016e-07,2.526673345801702e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3999581980282696
EPHX2,-1.3540945214912925,0.4436492506460002,0.0022719068075509,0.0222447837093476,tested,-2.7252467191613663,0.3023695491372093,2.0055593297848698e-19,2.0574272434862025e-17,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.3711521976700738
EPM2A,-1.960639679257256,0.5583076729736068,0.0004451584211098,0.0057738695952844,tested,-1.0543174344890793,0.2983525928344375,0.00040963589535583563,0.0014597725558198574,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.9063222447681767
EPS8L1,-1.9684472859584452,0.3949363550345441,6.221421293520924e-07,1.852616542600744e-05,tested,-1.455460865593671,0.4668856226640368,0.0018246493580072328,0.005333222701887851,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.5129864203647743
ERAP2,-1.4531815476069705,0.489616436717216,0.0029974440344175,0.027672361182417,tested,0.19393353755032292,0.25035449077040056,0.43855492905638693,0.5358848222656426,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.6471150851572933
ESAM,-2.220853463165566,0.4663560744648592,1.9154959989406904e-06,4.896399261525765e-05,tested,-0.1900036505160895,0.29269623899092656,0.5162416758306787,0.6090491681148457,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.0308498126494765
ESPN,1.5201271935035865,0.5007183312063186,0.00239824587553,0.0231793663002014,tested,-0.43672006613638376,0.41666992306127226,0.2945833378338849,0.39011147565359783,tested,True,matched_exact_symbol,True,False,False,False,not_significant,-1.9568472596399702
ETV4,1.9668119657389505,0.4328772645778669,5.530711465498683e-06,0.0001257698152738,tested,0.7398745978258089,0.27929654796105513,0.008071490175051545,0.019151415608755825,tested,True,matched_exact_symbol,True,True,True,False,replicated,-1.2269373679131417
EVI1,-1.5852913068697685,0.502739328857591,0.001614320878504,0.0166601720526164,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
EXPH5,-1.5402085929240512,0.5443555858188261,0.0046632989310331,0.0393515008589831,tested,-1.858357295433296,0.3861214737608424,1.4876874366189104e-06,1.034545127824893e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3181487025092449
EYA2,-4.3959661867421165,0.8887139660350529,7.558481072437104e-07,2.1875868360061764e-05,tested,-2.975054643007403,0.5101392682718773,5.481686204919801e-09,6.871355249846802e-08,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.4209115437347135
EYA4,-3.192424448304715,0.7091872506768021,6.7467488860582e-06,0.0001511329292045,tested,-1.2779654305783652,0.3879876489670643,0.0009883218670210423,0.0031469042679853026,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.9144590177263499
F11R,1.278837031400564,0.423317953200143,0.0025195414688712,0.0240420551062323,tested,0.5087264188223309,0.22299920815444646,0.022531144831791472,0.045972320246107486,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.770110612578233
F13A1,-2.501077716312131,0.4106141783766184,1.12161882944428e-09,5.638147091933784e-08,tested,0.965500734713969,0.38298668247324835,0.011702939973552495,0.02624010532947017,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.4665784510261
F2RL1,1.554429305509847,0.4249170052459565,0.0002539976730125,0.0035963605831124,tested,1.2692203255504528,0.27760448297289103,4.8298603741668415e-06,2.963664753484982e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2852089799593942
F8,-2.26253881258163,0.5212721152195043,1.422120049990513e-05,0.0002918836034378,tested,-0.9990220852855527,0.24946843932640297,6.212169370338022e-05,0.00027777360536205837,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.2635167272960774
FADS1,1.6369533712597175,0.5451606811590015,0.0026759705483746,0.0251642843263834,tested,2.283149024160261,0.3079534656566396,1.2259988072893991e-13,4.2659022826736406e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6461956529005437
FAM107A,-3.3044459677439124,0.674109530015576,9.489374893073174e-07,2.637443720281131e-05,tested,-2.902633122438766,0.42185769624717445,5.9601924183422156e-12,1.461393333343524e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.4018128453051464
FAM134B,-2.759481705159049,0.4717951133290894,4.948390741621441e-09,2.212246516232973e-07,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM13A1,-2.31578286761122,0.4647858044788012,6.277665040604083e-07,1.852616542600744e-05,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM13C1,-3.7101184671436873,0.6872181861846379,6.710719738299847e-08,2.4912657798790883e-06,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM171A1,-1.9838746372726788,0.5116664505857772,0.0001056303097255,0.0016994671270702,tested,-1.1341353429560088,0.26008967656807147,1.2973295909672507e-05,7.06231570563142e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.84973929431667
FAM174B,-2.4254852801966864,0.5882542083860967,3.736573389812147e-05,0.0006733523161812,tested,-1.1993603255629082,0.35459251450467755,0.0007186531669110654,0.002389264114241482,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.2261249546337782
FAM20A,-1.6857289765847527,0.5139252607144056,0.0010376834503986,0.0115486253494574,tested,-0.37240291345497323,0.349182293623668,0.2861976821790778,0.3812372008421696,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.3133260631297796
FAM3D,-4.941361314905008,0.7210267911492073,7.2201643991838384e-12,5.880236215335303e-10,tested,-6.113248474186068,0.6794735386662704,2.3189170892271173e-19,2.33856892896633e-17,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.1718871592810594
FAM46B,-1.7573086500270372,0.4899752250692001,0.0003351132790651,0.0045253214779672,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM46C,-1.476965833512455,0.4903675772788916,0.0025956975308982,0.0246345061062488,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM63A,-1.8424838108087167,0.4314706567923296,1.9526160970009985e-05,0.0003827273267741,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM64A,2.135096603881098,0.601093367097667,0.0003822835249687,0.005084195800163,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM65B,-1.6218553055575775,0.5296332906452172,0.0021969962632709,0.021652572928635,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
FAM78A,-1.5463465237815268,0.5124370820647774,0.0025475808487793,0.0242435547076773,tested,-0.09488272585164888,0.32013110209745244,0.7669344831596473,0.8222584253949009,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.451463797929878
FAM83A,1.9647278823679264,0.5062416845332569,0.0001040245414203,0.0016761991290826,tested,2.7693912832865912,0.5511567863123663,5.042497529670314e-07,3.9564211386644e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.8046634009186648
FAM83H,1.5390021033759018,0.425934320931089,0.0003023968176951,0.0041546417119233,tested,0.7808320411414782,0.34124564931521895,0.02212694346746919,0.04523841270284001,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.7581700622344236
FANCB,1.70558557769682,0.6130709883587963,0.0054019042886865,0.0440624273734016,tested,1.1129482298169506,0.15790842942266603,1.8142821722586082e-12,4.9068086022448724e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.5926373478798694
FANCE,2.0091262398251346,0.4554274645061123,1.026486455163193e-05,0.0002178639736958,tested,0.5061747585708005,0.23212942398350114,0.02921514023262771,0.05721231521145416,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.502951481254334
FAT1,1.7854477239753217,0.4088748585117685,1.2611819486981973e-05,0.0002644706098407,tested,1.7141483955975536,0.3494726062949985,9.344741487097773e-07,6.878500434832794e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.07129932837776809
FAT4,-3.1914563050660187,0.433809377746231,1.883469479345521e-13,1.939973563725887e-11,tested,-0.009275534201930086,0.34376768724407264,0.9784741035667728,0.9837649402200571,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.182180770864089
FBLN1,-1.5542797772208934,0.5050566629531021,0.0020878936165749,0.0207525168739228,tested,0.4510788320991692,0.3203481707651407,0.15910462848096874,0.23670758612979598,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.0053586093200626
FBLN5,-2.126402696278935,0.5004471397021865,2.1472155720488096e-05,0.0004146810073519,tested,0.19133621321145097,0.360457516994948,0.5955470684562464,0.6792227443578045,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.317738909490386
FBN1,-1.6243785234620147,0.4000805762593509,4.9045729980984834e-05,0.0008631062632834,tested,2.627943762724513,0.41875880638289475,3.483901426807612e-10,5.684427830760134e-09,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,4.252322286186528
FBXL7,-1.615108944910907,0.5266492110829353,0.0021638948639104,0.021366428045341,tested,-0.14840695028424777,0.31931639250106764,0.6421000526377882,0.7194906427862222,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.4667019946266593
FBXO10,-1.584182676519191,0.4799752750686862,0.0009649531542914,0.0108352154701806,tested,-0.9460923323062634,0.2718964739980683,0.0005021535377743576,0.0017418267876549323,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.6380903442129277
FBXO2,2.1924574543689266,0.5742977138381984,0.0001347385828211,0.002103363374619,tested,1.1659866804760846,0.36481945738030813,0.0013931574747838768,0.004217751174506818,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.026470773892842
FBXO41,1.838863581578853,0.4543573290210406,5.1839505289875794e-05,0.0009092251128137,tested,0.2308550436597946,0.33059905395646044,0.48499390324530545,0.5798911789087675,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.6080085379190585
FBXO45,1.6302670397110253,0.4302254655289587,0.0001510530443626,0.0023269256364727,tested,0.7940286630192221,0.3128758592723418,0.011153917675618963,0.025186265719139594,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.8362383766918031
FCGRT,-1.2509752976518342,0.422545398155047,0.0030707017078062,0.0281092846035731,tested,-0.28393135359481647,0.21798076504422678,0.19272764108805607,0.27721099060610804,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9670439440570178
FCHO2,-1.302681607058244,0.4235354645076239,0.0020998645166595,0.0208517737353737,tested,-0.6852261765936813,0.20191659229712255,0.000689778374617956,0.002306151711356155,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.6174554304645627
FERMT2,-1.7270436733154118,0.4879318483682817,0.0004008580800927,0.0052642687368184,tested,0.5826429975810495,0.43438907176095937,0.17982535929985122,0.26164677726624913,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.309686670896461
FES,-1.5057173554290997,0.5362653002270574,0.0049883607994823,0.0414618026577227,tested,-0.3005012385406536,0.34357140498454136,0.38176990346641637,0.48040837341385495,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.205216116888446
FGD5,-1.2743276154187764,0.460260945852965,0.0056279254786533,0.0453775787250442,tested,0.23615515611941834,0.3002891887648343,0.4316180917263397,0.5290381746422552,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.5104827715381948
