gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
ABCF1,1196.4117493058932,1370.8365991225503,971.0977437464511,1250.8159677699198,1138.251629672054,1192.778519374597
ABCF2,383.51874890641875,286.58604859704883,169.67135299659182,345.40205295561117,354.8834654917381,190.3668897235075
ABCG1,275.13301551982215,428.2869281811452,335.7326772060221,512.1161105155195,297.25769376398,265.530200426147
ABHD10,157.02035734212072,378.9304420338757,227.43181359117628,137.23974904102948,148.91412297965215,235.32438397555356
ABHD11,43.07638121774993,133.74015601195612,72.20057574323056,87.5018534154215,43.93251903997401,69.54362392113374
ABHD12,261.2374086753867,546.1056370488209,250.2953292431993,505.66860552701473,225.36811715311342,137.68232614689103
ABHD13,308.48247194646723,390.075455034872,379.0530226519604,215.53088104430137,323.5030947488995,335.0738243472807
ABHD14B,389.0769916441929,320.02108760003784,323.6992479154837,387.7713714514995,345.75463036654867,134.87248275613817
ABHD2,1410.4040947101994,1993.3651824639173,1125.1256386653429,1302.3960076779579,2459.079961847896,2238.742721582356
ABHD3,125.06046159991915,253.1510095940598,231.0418423783378,163.02976899504847,195.69940299624787,144.004473776085
ABHD4,293.1973044175882,184.6887868736537,228.6351565202301,428.2985456649578,312.0920508424128,267.6375829692117
ABHD5,539.1495455640959,439.43194118214154,490.9639150539678,322.3752494252371,524.3374675030664,349.12304130104513
ABHD6,122.28134023103206,149.66160315623662,87.84403382093052,223.82053031523603,66.75460685294752,70.94854561651017
ABHD9,94.49012654216114,12.737157715424392,75.81060453039208,30.39538066009378,54.202458555812086,28.098433907528783
ABI1,867.0858670927728,700.5436743483416,1079.3986073612969,1041.7325917141231,629.3190714427445,1147.8210251225507
